num_sector,tabla,cod_municipio,grupo,producto,unidad,periodo,valor
125605,PECUARIO,071003,GANADO MENOR,Caprinos,CABEZAS,Hembras:>a 1 a§o,54
125606,PECUARIO,071004,GANADO MENOR,Caprinos,CABEZAS,Hembras:>a 1 a§o,5
125607,PECUARIO,071005,GANADO MENOR,Caprinos,CABEZAS,Hembras:>a 1 a§o,32
125608,PECUARIO,071101,GANADO MENOR,Caprinos,CABEZAS,Hembras:>a 1 a§o,64
125609,PECUARIO,071102,GANADO MENOR,Caprinos,CABEZAS,Hembras:>a 1 a§o,410
125610,PECUARIO,071103,GANADO MENOR,Caprinos,CABEZAS,Hembras:>a 1 a§o,15
125611,PECUARIO,071104,GANADO MENOR,Caprinos,CABEZAS,Hembras:>a 1 a§o,92
125612,PECUARIO,071105,GANADO MENOR,Caprinos,CABEZAS,Hembras:>a 1 a§o,1
125613,PECUARIO,071106,GANADO MENOR,Caprinos,CABEZAS,Hembras:>a 1 a§o,51
125614,PECUARIO,071201,GANADO MENOR,Caprinos,CABEZAS,Hembras:>a 1 a§o,190
125615,PECUARIO,071301,GANADO MENOR,Caprinos,CABEZAS,Hembras:>a 1 a§o,96
125616,PECUARIO,071302,GANADO MENOR,Caprinos,CABEZAS,Hembras:>a 1 a§o,352
125617,PECUARIO,071401,GANADO MENOR,Caprinos,CABEZAS,Hembras:>a 1 a§o,338
125618,PECUARIO,071402,GANADO MENOR,Caprinos,CABEZAS,Hembras:>a 1 a§o,2
125619,PECUARIO,071403,GANADO MENOR,Caprinos,CABEZAS,Hembras:>a 1 a§o,126
125620,PECUARIO,071501,GANADO MENOR,Caprinos,CABEZAS,Hembras:>a 1 a§o,101
125621,PECUARIO,071502,GANADO MENOR,Caprinos,CABEZAS,Hembras:>a 1 a§o,40
125622,PECUARIO,071503,GANADO MENOR,Caprinos,CABEZAS,Hembras:>a 1 a§o,142
125623,PECUARIO,070101,GANADO MENOR,Caprinos,CABEZAS,Hembras:<a 1 a§o,147
125624,PECUARIO,070102,GANADO MENOR,Caprinos,CABEZAS,Hembras:<a 1 a§o,432
125625,PECUARIO,070103,GANADO MENOR,Caprinos,CABEZAS,Hembras:<a 1 a§o,125
125626,PECUARIO,070104,GANADO MENOR,Caprinos,CABEZAS,Hembras:<a 1 a§o,80
125627,PECUARIO,070105,GANADO MENOR,Caprinos,CABEZAS,Hembras:<a 1 a§o,69
125628,PECUARIO,070201,GANADO MENOR,Caprinos,CABEZAS,Hembras:<a 1 a§o,92
125629,PECUARIO,070202,GANADO MENOR,Caprinos,CABEZAS,Hembras:<a 1 a§o,77
125630,PECUARIO,070301,GANADO MENOR,Caprinos,CABEZAS,Hembras:<a 1 a§o,159
125631,PECUARIO,070302,GANADO MENOR,Caprinos,CABEZAS,Hembras:<a 1 a§o,54
125632,PECUARIO,070303,GANADO MENOR,Caprinos,CABEZAS,Hembras:<a 1 a§o,61
125633,PECUARIO,070401,GANADO MENOR,Caprinos,CABEZAS,Hembras:<a 1 a§o,14
125634,PECUARIO,070402,GANADO MENOR,Caprinos,CABEZAS,Hembras:<a 1 a§o,4
125635,PECUARIO,070403,GANADO MENOR,Caprinos,CABEZAS,Hembras:<a 1 a§o,42
125636,PECUARIO,070404,GANADO MENOR,Caprinos,CABEZAS,Hembras:<a 1 a§o,13
125637,PECUARIO,070501,GANADO MENOR,Caprinos,CABEZAS,Hembras:<a 1 a§o,88
125638,PECUARIO,070502,GANADO MENOR,Caprinos,CABEZAS,Hembras:<a 1 a§o,415
125639,PECUARIO,070503,GANADO MENOR,Caprinos,CABEZAS,Hembras:<a 1 a§o,63
125640,PECUARIO,070601,GANADO MENOR,Caprinos,CABEZAS,Hembras:<a 1 a§o,6
125641,PECUARIO,070602,GANADO MENOR,Caprinos,CABEZAS,Hembras:<a 1 a§o,10
125642,PECUARIO,070603,GANADO MENOR,Caprinos,CABEZAS,Hembras:<a 1 a§o,3
125643,PECUARIO,070701,GANADO MENOR,Caprinos,CABEZAS,Hembras:<a 1 a§o,395
125644,PECUARIO,070702,GANADO MENOR,Caprinos,CABEZAS,Hembras:<a 1 a§o,5878
125645,PECUARIO,070703,GANADO MENOR,Caprinos,CABEZAS,Hembras:<a 1 a§o,708
125646,PECUARIO,070704,GANADO MENOR,Caprinos,CABEZAS,Hembras:<a 1 a§o,674
125647,PECUARIO,070705,GANADO MENOR,Caprinos,CABEZAS,Hembras:<a 1 a§o,2232
125648,PECUARIO,070706,GANADO MENOR,Caprinos,CABEZAS,Hembras:<a 1 a§o,648
125649,PECUARIO,070707,GANADO MENOR,Caprinos,CABEZAS,Hembras:<a 1 a§o,749
125650,PECUARIO,070801,GANADO MENOR,Caprinos,CABEZAS,Hembras:<a 1 a§o,143
125651,PECUARIO,070802,GANADO MENOR,Caprinos,CABEZAS,Hembras:<a 1 a§o,29
125652,PECUARIO,070803,GANADO MENOR,Caprinos,CABEZAS,Hembras:<a 1 a§o,79
125653,PECUARIO,070805,GANADO MENOR,Caprinos,CABEZAS,Hembras:<a 1 a§o,80
125654,PECUARIO,070901,GANADO MENOR,Caprinos,CABEZAS,Hembras:<a 1 a§o,1
125655,PECUARIO,070902,GANADO MENOR,Caprinos,CABEZAS,Hembras:<a 1 a§o,29
125656,PECUARIO,070903,GANADO MENOR,Caprinos,CABEZAS,Hembras:<a 1 a§o,19
125657,PECUARIO,070904,GANADO MENOR,Caprinos,CABEZAS,Hembras:<a 1 a§o,6
125658,PECUARIO,071001,GANADO MENOR,Caprinos,CABEZAS,Hembras:<a 1 a§o,27
125659,PECUARIO,071002,GANADO MENOR,Caprinos,CABEZAS,Hembras:<a 1 a§o,3
125660,PECUARIO,071003,GANADO MENOR,Caprinos,CABEZAS,Hembras:<a 1 a§o,28
125661,PECUARIO,071004,GANADO MENOR,Caprinos,CABEZAS,Hembras:<a 1 a§o,4
125662,PECUARIO,071005,GANADO MENOR,Caprinos,CABEZAS,Hembras:<a 1 a§o,19
125663,PECUARIO,071101,GANADO MENOR,Caprinos,CABEZAS,Hembras:<a 1 a§o,18
125664,PECUARIO,071102,GANADO MENOR,Caprinos,CABEZAS,Hembras:<a 1 a§o,94
125665,PECUARIO,071103,GANADO MENOR,Caprinos,CABEZAS,Hembras:<a 1 a§o,77
125666,PECUARIO,071104,GANADO MENOR,Caprinos,CABEZAS,Hembras:<a 1 a§o,78
125667,PECUARIO,071105,GANADO MENOR,Caprinos,CABEZAS,Hembras:<a 1 a§o,4
125668,PECUARIO,071106,GANADO MENOR,Caprinos,CABEZAS,Hembras:<a 1 a§o,45
125669,PECUARIO,071201,GANADO MENOR,Caprinos,CABEZAS,Hembras:<a 1 a§o,84
125670,PECUARIO,071301,GANADO MENOR,Caprinos,CABEZAS,Hembras:<a 1 a§o,103
125671,PECUARIO,071302,GANADO MENOR,Caprinos,CABEZAS,Hembras:<a 1 a§o,126
125672,PECUARIO,071401,GANADO MENOR,Caprinos,CABEZAS,Hembras:<a 1 a§o,114
125673,PECUARIO,071402,GANADO MENOR,Caprinos,CABEZAS,Hembras:<a 1 a§o,1
125674,PECUARIO,071403,GANADO MENOR,Caprinos,CABEZAS,Hembras:<a 1 a§o,151
125675,PECUARIO,071501,GANADO MENOR,Caprinos,CABEZAS,Hembras:<a 1 a§o,45
125676,PECUARIO,071502,GANADO MENOR,Caprinos,CABEZAS,Hembras:<a 1 a§o,17
125677,PECUARIO,071503,GANADO MENOR,Caprinos,CABEZAS,Hembras:<a 1 a§o,46
125678,PECUARIO,070101,GANADO MENOR,Caprinos,CABEZAS,Machos:>a 1 a§o,91
125679,PECUARIO,070102,GANADO MENOR,Caprinos,CABEZAS,Machos:>a 1 a§o,462
125680,PECUARIO,070103,GANADO MENOR,Caprinos,CABEZAS,Machos:>a 1 a§o,70
125681,PECUARIO,070104,GANADO MENOR,Caprinos,CABEZAS,Machos:>a 1 a§o,77
125682,PECUARIO,070105,GANADO MENOR,Caprinos,CABEZAS,Machos:>a 1 a§o,30
125683,PECUARIO,070201,GANADO MENOR,Caprinos,CABEZAS,Machos:>a 1 a§o,70
125684,PECUARIO,070202,GANADO MENOR,Caprinos,CABEZAS,Machos:>a 1 a§o,46
125685,PECUARIO,070301,GANADO MENOR,Caprinos,CABEZAS,Machos:>a 1 a§o,266
125686,PECUARIO,070302,GANADO MENOR,Caprinos,CABEZAS,Machos:>a 1 a§o,37
125687,PECUARIO,070303,GANADO MENOR,Caprinos,CABEZAS,Machos:>a 1 a§o,23
125688,PECUARIO,070401,GANADO MENOR,Caprinos,CABEZAS,Machos:>a 1 a§o,11
125689,PECUARIO,070402,GANADO MENOR,Caprinos,CABEZAS,Machos:>a 1 a§o,7
125690,PECUARIO,070403,GANADO MENOR,Caprinos,CABEZAS,Machos:>a 1 a§o,20
125691,PECUARIO,070404,GANADO MENOR,Caprinos,CABEZAS,Machos:>a 1 a§o,7
125692,PECUARIO,070501,GANADO MENOR,Caprinos,CABEZAS,Machos:>a 1 a§o,56
125693,PECUARIO,070502,GANADO MENOR,Caprinos,CABEZAS,Machos:>a 1 a§o,233
125694,PECUARIO,070503,GANADO MENOR,Caprinos,CABEZAS,Machos:>a 1 a§o,56
125695,PECUARIO,070601,GANADO MENOR,Caprinos,CABEZAS,Machos:>a 1 a§o,3
125696,PECUARIO,070602,GANADO MENOR,Caprinos,CABEZAS,Machos:>a 1 a§o,44
125697,PECUARIO,070701,GANADO MENOR,Caprinos,CABEZAS,Machos:>a 1 a§o,202
125698,PECUARIO,070702,GANADO MENOR,Caprinos,CABEZAS,Machos:>a 1 a§o,4078
125699,PECUARIO,070703,GANADO MENOR,Caprinos,CABEZAS,Machos:>a 1 a§o,439
125700,PECUARIO,070704,GANADO MENOR,Caprinos,CABEZAS,Machos:>a 1 a§o,399
125701,PECUARIO,070705,GANADO MENOR,Caprinos,CABEZAS,Machos:>a 1 a§o,1212
125702,PECUARIO,070706,GANADO MENOR,Caprinos,CABEZAS,Machos:>a 1 a§o,407
125703,PECUARIO,070707,GANADO MENOR,Caprinos,CABEZAS,Machos:>a 1 a§o,402
125704,PECUARIO,070801,GANADO MENOR,Caprinos,CABEZAS,Machos:>a 1 a§o,130
125705,PECUARIO,070802,GANADO MENOR,Caprinos,CABEZAS,Machos:>a 1 a§o,24
125706,PECUARIO,070803,GANADO MENOR,Caprinos,CABEZAS,Machos:>a 1 a§o,63
125707,PECUARIO,070805,GANADO MENOR,Caprinos,CABEZAS,Machos:>a 1 a§o,20
125708,PECUARIO,070901,GANADO MENOR,Caprinos,CABEZAS,Machos:>a 1 a§o,14
125709,PECUARIO,070902,GANADO MENOR,Caprinos,CABEZAS,Machos:>a 1 a§o,13
125710,PECUARIO,070903,GANADO MENOR,Caprinos,CABEZAS,Machos:>a 1 a§o,3
125711,PECUARIO,070904,GANADO MENOR,Caprinos,CABEZAS,Machos:>a 1 a§o,3
125712,PECUARIO,071001,GANADO MENOR,Caprinos,CABEZAS,Machos:>a 1 a§o,43
125713,PECUARIO,071002,GANADO MENOR,Caprinos,CABEZAS,Machos:>a 1 a§o,4
125714,PECUARIO,071003,GANADO MENOR,Caprinos,CABEZAS,Machos:>a 1 a§o,53
125715,PECUARIO,071004,GANADO MENOR,Caprinos,CABEZAS,Machos:>a 1 a§o,1
125716,PECUARIO,071005,GANADO MENOR,Caprinos,CABEZAS,Machos:>a 1 a§o,16
125717,PECUARIO,071101,GANADO MENOR,Caprinos,CABEZAS,Machos:>a 1 a§o,23
125718,PECUARIO,071102,GANADO MENOR,Caprinos,CABEZAS,Machos:>a 1 a§o,59
125719,PECUARIO,071103,GANADO MENOR,Caprinos,CABEZAS,Machos:>a 1 a§o,16
125720,PECUARIO,071104,GANADO MENOR,Caprinos,CABEZAS,Machos:>a 1 a§o,36
125721,PECUARIO,071106,GANADO MENOR,Caprinos,CABEZAS,Machos:>a 1 a§o,44
125722,PECUARIO,071201,GANADO MENOR,Caprinos,CABEZAS,Machos:>a 1 a§o,49
125723,PECUARIO,071301,GANADO MENOR,Caprinos,CABEZAS,Machos:>a 1 a§o,101
125724,PECUARIO,071302,GANADO MENOR,Caprinos,CABEZAS,Machos:>a 1 a§o,332
125725,PECUARIO,071401,GANADO MENOR,Caprinos,CABEZAS,Machos:>a 1 a§o,87
125726,PECUARIO,071402,GANADO MENOR,Caprinos,CABEZAS,Machos:>a 1 a§o,1
125727,PECUARIO,071403,GANADO MENOR,Caprinos,CABEZAS,Machos:>a 1 a§o,54
125728,PECUARIO,071501,GANADO MENOR,Caprinos,CABEZAS,Machos:>a 1 a§o,70
125729,PECUARIO,071502,GANADO MENOR,Caprinos,CABEZAS,Machos:>a 1 a§o,10
125730,PECUARIO,071503,GANADO MENOR,Caprinos,CABEZAS,Machos:>a 1 a§o,76
125731,PECUARIO,070101,GANADO MENOR,Caprinos,CABEZAS,Machos:<a 1 a§o,107
125732,PECUARIO,070102,GANADO MENOR,Caprinos,CABEZAS,Machos:<a 1 a§o,250
125733,PECUARIO,070103,GANADO MENOR,Caprinos,CABEZAS,Machos:<a 1 a§o,85
125734,PECUARIO,070104,GANADO MENOR,Caprinos,CABEZAS,Machos:<a 1 a§o,48
125735,PECUARIO,070105,GANADO MENOR,Caprinos,CABEZAS,Machos:<a 1 a§o,36
125736,PECUARIO,070201,GANADO MENOR,Caprinos,CABEZAS,Machos:<a 1 a§o,57
125737,PECUARIO,070202,GANADO MENOR,Caprinos,CABEZAS,Machos:<a 1 a§o,36
125738,PECUARIO,070301,GANADO MENOR,Caprinos,CABEZAS,Machos:<a 1 a§o,74
125739,PECUARIO,070302,GANADO MENOR,Caprinos,CABEZAS,Machos:<a 1 a§o,36
125740,PECUARIO,070303,GANADO MENOR,Caprinos,CABEZAS,Machos:<a 1 a§o,28
125741,PECUARIO,070401,GANADO MENOR,Caprinos,CABEZAS,Machos:<a 1 a§o,11
125742,PECUARIO,070402,GANADO MENOR,Caprinos,CABEZAS,Machos:<a 1 a§o,9
125743,PECUARIO,070403,GANADO MENOR,Caprinos,CABEZAS,Machos:<a 1 a§o,35
125744,PECUARIO,070501,GANADO MENOR,Caprinos,CABEZAS,Machos:<a 1 a§o,73
125745,PECUARIO,070502,GANADO MENOR,Caprinos,CABEZAS,Machos:<a 1 a§o,260
125746,PECUARIO,070503,GANADO MENOR,Caprinos,CABEZAS,Machos:<a 1 a§o,34
125747,PECUARIO,070601,GANADO MENOR,Caprinos,CABEZAS,Machos:<a 1 a§o,6
125748,PECUARIO,070602,GANADO MENOR,Caprinos,CABEZAS,Machos:<a 1 a§o,18
125749,PECUARIO,070603,GANADO MENOR,Caprinos,CABEZAS,Machos:<a 1 a§o,3
125750,PECUARIO,070701,GANADO MENOR,Caprinos,CABEZAS,Machos:<a 1 a§o,286
125751,PECUARIO,070702,GANADO MENOR,Caprinos,CABEZAS,Machos:<a 1 a§o,3272
125752,PECUARIO,070703,GANADO MENOR,Caprinos,CABEZAS,Machos:<a 1 a§o,437
125753,PECUARIO,070704,GANADO MENOR,Caprinos,CABEZAS,Machos:<a 1 a§o,231
125754,PECUARIO,070705,GANADO MENOR,Caprinos,CABEZAS,Machos:<a 1 a§o,1216
125755,PECUARIO,070706,GANADO MENOR,Caprinos,CABEZAS,Machos:<a 1 a§o,390
125756,PECUARIO,070707,GANADO MENOR,Caprinos,CABEZAS,Machos:<a 1 a§o,395
125757,PECUARIO,070801,GANADO MENOR,Caprinos,CABEZAS,Machos:<a 1 a§o,209
125758,PECUARIO,070802,GANADO MENOR,Caprinos,CABEZAS,Machos:<a 1 a§o,18
125759,PECUARIO,070803,GANADO MENOR,Caprinos,CABEZAS,Machos:<a 1 a§o,64
125760,PECUARIO,070805,GANADO MENOR,Caprinos,CABEZAS,Machos:<a 1 a§o,99
125761,PECUARIO,070902,GANADO MENOR,Caprinos,CABEZAS,Machos:<a 1 a§o,11
125762,PECUARIO,070903,GANADO MENOR,Caprinos,CABEZAS,Machos:<a 1 a§o,5
125763,PECUARIO,070904,GANADO MENOR,Caprinos,CABEZAS,Machos:<a 1 a§o,3
125764,PECUARIO,071001,GANADO MENOR,Caprinos,CABEZAS,Machos:<a 1 a§o,18
125765,PECUARIO,071002,GANADO MENOR,Caprinos,CABEZAS,Machos:<a 1 a§o,1
125766,PECUARIO,071003,GANADO MENOR,Caprinos,CABEZAS,Machos:<a 1 a§o,26
125767,PECUARIO,071004,GANADO MENOR,Caprinos,CABEZAS,Machos:<a 1 a§o,1
125768,PECUARIO,071005,GANADO MENOR,Caprinos,CABEZAS,Machos:<a 1 a§o,19
125769,PECUARIO,071101,GANADO MENOR,Caprinos,CABEZAS,Machos:<a 1 a§o,8
125770,PECUARIO,071102,GANADO MENOR,Caprinos,CABEZAS,Machos:<a 1 a§o,92
125771,PECUARIO,071103,GANADO MENOR,Caprinos,CABEZAS,Machos:<a 1 a§o,26
125772,PECUARIO,071104,GANADO MENOR,Caprinos,CABEZAS,Machos:<a 1 a§o,35
125773,PECUARIO,071105,GANADO MENOR,Caprinos,CABEZAS,Machos:<a 1 a§o,1
125774,PECUARIO,071106,GANADO MENOR,Caprinos,CABEZAS,Machos:<a 1 a§o,35
125775,PECUARIO,071201,GANADO MENOR,Caprinos,CABEZAS,Machos:<a 1 a§o,45
125776,PECUARIO,071301,GANADO MENOR,Caprinos,CABEZAS,Machos:<a 1 a§o,85
125777,PECUARIO,071302,GANADO MENOR,Caprinos,CABEZAS,Machos:<a 1 a§o,118
125778,PECUARIO,071401,GANADO MENOR,Caprinos,CABEZAS,Machos:<a 1 a§o,50
125779,PECUARIO,071402,GANADO MENOR,Caprinos,CABEZAS,Machos:<a 1 a§o,1
125780,PECUARIO,071403,GANADO MENOR,Caprinos,CABEZAS,Machos:<a 1 a§o,20
125781,PECUARIO,071501,GANADO MENOR,Caprinos,CABEZAS,Machos:<a 1 a§o,33
125782,PECUARIO,071502,GANADO MENOR,Caprinos,CABEZAS,Machos:<a 1 a§o,8
125783,PECUARIO,071503,GANADO MENOR,Caprinos,CABEZAS,Machos:<a 1 a§o,38
125784,PECUARIO,080101,GANADO MENOR,Caprinos,CABEZAS,Hembras:>a 1 a§o,74
125785,PECUARIO,080102,GANADO MENOR,Caprinos,CABEZAS,Hembras:>a 1 a§o,154
125786,PECUARIO,080201,GANADO MENOR,Caprinos,CABEZAS,Hembras:>a 1 a§o,29
125787,PECUARIO,080202,GANADO MENOR,Caprinos,CABEZAS,Hembras:>a 1 a§o,91
125788,PECUARIO,080301,GANADO MENOR,Caprinos,CABEZAS,Hembras:>a 1 a§o,123
125789,PECUARIO,080302,GANADO MENOR,Caprinos,CABEZAS,Hembras:>a 1 a§o,683
125790,PECUARIO,080303,GANADO MENOR,Caprinos,CABEZAS,Hembras:>a 1 a§o,423
125791,PECUARIO,080304,GANADO MENOR,Caprinos,CABEZAS,Hembras:>a 1 a§o,19
125792,PECUARIO,080401,GANADO MENOR,Caprinos,CABEZAS,Hembras:>a 1 a§o,429
125793,PECUARIO,080402,GANADO MENOR,Caprinos,CABEZAS,Hembras:>a 1 a§o,37
125794,PECUARIO,080501,GANADO MENOR,Caprinos,CABEZAS,Hembras:>a 1 a§o,290
125795,PECUARIO,080601,GANADO MENOR,Caprinos,CABEZAS,Hembras:>a 1 a§o,260
125796,PECUARIO,080602,GANADO MENOR,Caprinos,CABEZAS,Hembras:>a 1 a§o,499
125797,PECUARIO,080701,GANADO MENOR,Caprinos,CABEZAS,Hembras:>a 1 a§o,137
125798,PECUARIO,080702,GANADO MENOR,Caprinos,CABEZAS,Hembras:>a 1 a§o,277
125799,PECUARIO,080703,GANADO MENOR,Caprinos,CABEZAS,Hembras:>a 1 a§o,9
125800,PECUARIO,080801,GANADO MENOR,Caprinos,CABEZAS,Hembras:>a 1 a§o,28
125801,PECUARIO,080802,GANADO MENOR,Caprinos,CABEZAS,Hembras:>a 1 a§o,1
125802,PECUARIO,080803,GANADO MENOR,Caprinos,CABEZAS,Hembras:>a 1 a§o,25
125803,PECUARIO,080101,GANADO MENOR,Caprinos,CABEZAS,Hembras:<a 1 a§o,58
125804,PECUARIO,080102,GANADO MENOR,Caprinos,CABEZAS,Hembras:<a 1 a§o,94
125805,PECUARIO,080201,GANADO MENOR,Caprinos,CABEZAS,Hembras:<a 1 a§o,9
125806,PECUARIO,080202,GANADO MENOR,Caprinos,CABEZAS,Hembras:<a 1 a§o,51
125807,PECUARIO,080301,GANADO MENOR,Caprinos,CABEZAS,Hembras:<a 1 a§o,72
125808,PECUARIO,080302,GANADO MENOR,Caprinos,CABEZAS,Hembras:<a 1 a§o,364
125809,PECUARIO,080303,GANADO MENOR,Caprinos,CABEZAS,Hembras:<a 1 a§o,229
125810,PECUARIO,080304,GANADO MENOR,Caprinos,CABEZAS,Hembras:<a 1 a§o,16
125811,PECUARIO,080401,GANADO MENOR,Caprinos,CABEZAS,Hembras:<a 1 a§o,203
125812,PECUARIO,080402,GANADO MENOR,Caprinos,CABEZAS,Hembras:<a 1 a§o,30
125813,PECUARIO,080501,GANADO MENOR,Caprinos,CABEZAS,Hembras:<a 1 a§o,165
125814,PECUARIO,080601,GANADO MENOR,Caprinos,CABEZAS,Hembras:<a 1 a§o,100
125815,PECUARIO,080602,GANADO MENOR,Caprinos,CABEZAS,Hembras:<a 1 a§o,243
125816,PECUARIO,080701,GANADO MENOR,Caprinos,CABEZAS,Hembras:<a 1 a§o,72
125817,PECUARIO,080702,GANADO MENOR,Caprinos,CABEZAS,Hembras:<a 1 a§o,122
125818,PECUARIO,080703,GANADO MENOR,Caprinos,CABEZAS,Hembras:<a 1 a§o,6
125819,PECUARIO,080801,GANADO MENOR,Caprinos,CABEZAS,Hembras:<a 1 a§o,7
125820,PECUARIO,080802,GANADO MENOR,Caprinos,CABEZAS,Hembras:<a 1 a§o,3
125821,PECUARIO,080803,GANADO MENOR,Caprinos,CABEZAS,Hembras:<a 1 a§o,13
125822,PECUARIO,080101,GANADO MENOR,Caprinos,CABEZAS,Machos:>a 1 a§o,46
125823,PECUARIO,080102,GANADO MENOR,Caprinos,CABEZAS,Machos:>a 1 a§o,58
125824,PECUARIO,080201,GANADO MENOR,Caprinos,CABEZAS,Machos:>a 1 a§o,13
125825,PECUARIO,080202,GANADO MENOR,Caprinos,CABEZAS,Machos:>a 1 a§o,58
125826,PECUARIO,080301,GANADO MENOR,Caprinos,CABEZAS,Machos:>a 1 a§o,40
125827,PECUARIO,080302,GANADO MENOR,Caprinos,CABEZAS,Machos:>a 1 a§o,299
125828,PECUARIO,080303,GANADO MENOR,Caprinos,CABEZAS,Machos:>a 1 a§o,101
125829,PECUARIO,080304,GANADO MENOR,Caprinos,CABEZAS,Machos:>a 1 a§o,17
125830,PECUARIO,080401,GANADO MENOR,Caprinos,CABEZAS,Machos:>a 1 a§o,217
125831,PECUARIO,080402,GANADO MENOR,Caprinos,CABEZAS,Machos:>a 1 a§o,55
125832,PECUARIO,080501,GANADO MENOR,Caprinos,CABEZAS,Machos:>a 1 a§o,95
125833,PECUARIO,080601,GANADO MENOR,Caprinos,CABEZAS,Machos:>a 1 a§o,90
125834,PECUARIO,080602,GANADO MENOR,Caprinos,CABEZAS,Machos:>a 1 a§o,288
125835,PECUARIO,080701,GANADO MENOR,Caprinos,CABEZAS,Machos:>a 1 a§o,40
125836,PECUARIO,080702,GANADO MENOR,Caprinos,CABEZAS,Machos:>a 1 a§o,107
125837,PECUARIO,080703,GANADO MENOR,Caprinos,CABEZAS,Machos:>a 1 a§o,10
125838,PECUARIO,080801,GANADO MENOR,Caprinos,CABEZAS,Machos:>a 1 a§o,6
125839,PECUARIO,080802,GANADO MENOR,Caprinos,CABEZAS,Machos:>a 1 a§o,1
125840,PECUARIO,080803,GANADO MENOR,Caprinos,CABEZAS,Machos:>a 1 a§o,13
125841,PECUARIO,080101,GANADO MENOR,Caprinos,CABEZAS,Machos:<a 1 a§o,25
125842,PECUARIO,080102,GANADO MENOR,Caprinos,CABEZAS,Machos:<a 1 a§o,74
125843,PECUARIO,080201,GANADO MENOR,Caprinos,CABEZAS,Machos:<a 1 a§o,8
125844,PECUARIO,080202,GANADO MENOR,Caprinos,CABEZAS,Machos:<a 1 a§o,80
125845,PECUARIO,080301,GANADO MENOR,Caprinos,CABEZAS,Machos:<a 1 a§o,55
125846,PECUARIO,080302,GANADO MENOR,Caprinos,CABEZAS,Machos:<a 1 a§o,276
125847,PECUARIO,080303,GANADO MENOR,Caprinos,CABEZAS,Machos:<a 1 a§o,125
125848,PECUARIO,080304,GANADO MENOR,Caprinos,CABEZAS,Machos:<a 1 a§o,13
125849,PECUARIO,080401,GANADO MENOR,Caprinos,CABEZAS,Machos:<a 1 a§o,125
125850,PECUARIO,080402,GANADO MENOR,Caprinos,CABEZAS,Machos:<a 1 a§o,27
125851,PECUARIO,080501,GANADO MENOR,Caprinos,CABEZAS,Machos:<a 1 a§o,92
125852,PECUARIO,080601,GANADO MENOR,Caprinos,CABEZAS,Machos:<a 1 a§o,112
125853,PECUARIO,080602,GANADO MENOR,Caprinos,CABEZAS,Machos:<a 1 a§o,227
125854,PECUARIO,080701,GANADO MENOR,Caprinos,CABEZAS,Machos:<a 1 a§o,38
125855,PECUARIO,080702,GANADO MENOR,Caprinos,CABEZAS,Machos:<a 1 a§o,75
125856,PECUARIO,080703,GANADO MENOR,Caprinos,CABEZAS,Machos:<a 1 a§o,7
125857,PECUARIO,080801,GANADO MENOR,Caprinos,CABEZAS,Machos:<a 1 a§o,5
125858,PECUARIO,080803,GANADO MENOR,Caprinos,CABEZAS,Machos:<a 1 a§o,18
125859,PECUARIO,090101,GANADO MENOR,Caprinos,CABEZAS,Hembras:>a 1 a§o,19
125860,PECUARIO,090102,GANADO MENOR,Caprinos,CABEZAS,Hembras:>a 1 a§o,58
125861,PECUARIO,090103,GANADO MENOR,Caprinos,CABEZAS,Hembras:>a 1 a§o,5
125862,PECUARIO,090104,GANADO MENOR,Caprinos,CABEZAS,Hembras:>a 1 a§o,19
125863,PECUARIO,090203,GANADO MENOR,Caprinos,CABEZAS,Hembras:>a 1 a§o,34
125864,PECUARIO,090401,GANADO MENOR,Caprinos,CABEZAS,Hembras:>a 1 a§o,18
125865,PECUARIO,090501,GANADO MENOR,Caprinos,CABEZAS,Hembras:>a 1 a§o,5
125866,PECUARIO,090503,GANADO MENOR,Caprinos,CABEZAS,Hembras:>a 1 a§o,5
125867,PECUARIO,090101,GANADO MENOR,Caprinos,CABEZAS,Hembras:<a 1 a§o,9
125868,PECUARIO,090102,GANADO MENOR,Caprinos,CABEZAS,Hembras:<a 1 a§o,40
125869,PECUARIO,090104,GANADO MENOR,Caprinos,CABEZAS,Hembras:<a 1 a§o,6
125870,PECUARIO,090203,GANADO MENOR,Caprinos,CABEZAS,Hembras:<a 1 a§o,11
125871,PECUARIO,090301,GANADO MENOR,Caprinos,CABEZAS,Hembras:<a 1 a§o,4
125872,PECUARIO,090302,GANADO MENOR,Caprinos,CABEZAS,Hembras:<a 1 a§o,2
125873,PECUARIO,090401,GANADO MENOR,Caprinos,CABEZAS,Hembras:<a 1 a§o,9
125874,PECUARIO,090501,GANADO MENOR,Caprinos,CABEZAS,Hembras:<a 1 a§o,5
125875,PECUARIO,090101,GANADO MENOR,Caprinos,CABEZAS,Machos:>a 1 a§o,7
125876,PECUARIO,090102,GANADO MENOR,Caprinos,CABEZAS,Machos:>a 1 a§o,19
125877,PECUARIO,090103,GANADO MENOR,Caprinos,CABEZAS,Machos:>a 1 a§o,3
125878,PECUARIO,090104,GANADO MENOR,Caprinos,CABEZAS,Machos:>a 1 a§o,9
125879,PECUARIO,090203,GANADO MENOR,Caprinos,CABEZAS,Machos:>a 1 a§o,16
125880,PECUARIO,090401,GANADO MENOR,Caprinos,CABEZAS,Machos:>a 1 a§o,1
